,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
2,transfer,1000,0,401.6,2.31,0.99,1.76,242.1,130.37,34.93,47.85,47.85,8,ibft,400,2.50,50,0,3
0,open,1000,0,398.2,2.41,1.12,1.76,223.4,129.66,30.81,39.42,39.42,8,ibft,400,2.50,50,0,4
1,query,1000,0,398.1,0.06,0.05,0.05,390.0,13.82,271.68,4.1899999999999995,4.1899999999999995,8,ibft,400,2.50,50,0,4
2,transfer,1000,0,401.8,2.39,0.95,1.72,229.8,126.97,34.8,41.73,41.73,8,ibft,400,2.50,50,0,4
0,open,1000,0,398.9,2.41,1.13,1.83,226.7,128.79,30.64,37.449999999999996,37.449999999999996,8,ibft,400,2.5,50,0,10
1,query,1000,0,398.2,0.07,0.05,0.05,390.2,16.95,246.24,3.516,3.516,8,ibft,400,2.5,50,0,10
2,transfer,1000,0,401.1,2.34,0.96,1.78,231.9,128.04,33.85,40.56,40.56,8,ibft,400,2.5,50,0,10
0,open,1000,0,401.4,4.82,1.8,3.32,206.1,113.57,30.49,18.67,18.67,4,bhs,400,2.50,50,0,1
1,query,1000,0,397.0,0.06,0.05,0.05,389.0,18.56,13.0,0.422,0.422,4,bhs,400,2.50,50,0,1
2,transfer,1000,0,401.4,2.36,0.94,1.68,230.0,116.97,39.7,14.760000000000002,14.760000000000002,4,bhs,400,2.50,50,0,1
0,open,1000,0,398.6,7.5,0.9,3.63,108.2,121.76,24.01,11.11,11.11,4,bhs,400,2.5,50,0,9
1,query,1000,0,400.2,0.06,0.05,0.05,392.0,22.46,254.88,0.2717,0.2717,4,bhs,400,2.5,50,0,9
2,transfer,1000,0,364.8,10.06,6.81,8.55,98.8,82.78,20.81,14.53,14.53,4,bhs,400,2.5,50,0,9
0,open,1000,0,401.6,2.32,0.99,1.73,247.3,126.09,34.2,13.079999999999998,13.079999999999998,4,bhs,400,2.50,50,0,8
1,query,1000,0,401.0,0.06,0.05,0.05,392.8,17.7,8.55,0.427,0.427,4,bhs,400,2.50,50,0,8
2,transfer,1000,0,401.4,3.22,1.1,2.22,223.5,127.09,32.57,14.51,14.51,4,bhs,400,2.50,50,0,8
0,open,1000,0,399.7,2.39,1.02,1.71,231.3,110.41,33.66,15.240000000000002,15.240000000000002,4,bhs,400,2.50,50,0,5
1,query,1000,0,400.3,0.06,0.05,0.05,392.2,15.26,8.23,0.416,0.416,4,bhs,400,2.50,50,0,5
2,transfer,1000,0,401.4,2.38,0.97,1.68,229.7,120.85,39.89,15.739999999999998,15.739999999999998,4,bhs,400,2.50,50,0,5
0,open,1000,0,400.6,2.22,1.0,1.69,245.5,100.38,31.52,12.06,12.06,4,bhs,400,2.50,50,0,2
1,query,1000,0,400.5,0.06,0.05,0.05,392.3,17.32,8.29,0.425,0.425,4,bhs,400,2.50,50,0,2
2,transfer,1000,0,401.3,3.33,1.17,2.23,215.4,115.02,29.94,13.42,13.42,4,bhs,400,2.50,50,0,2
0,open,1000,0,401.3,2.26,1.02,1.66,253.0,125.78,36.39,14.280000000000001,14.280000000000001,4,bhs,400,2.50,50,0,6
1,query,1000,0,399.4,0.06,0.05,0.05,391.2,17.96,8.15,0.419,0.419,4,bhs,400,2.50,50,0,6
2,transfer,1000,0,401.1,2.5,0.94,1.7,234.6,126.74,38.41,14.43,14.43,4,bhs,400,2.50,50,0,6
0,open,1000,0,400.3,2.26,1.03,1.67,254.6,99.01,33.15,12.13,12.13,4,bhs,400,2.50,50,0,7
1,query,1000,0,399.2,0.06,0.05,0.05,390.2,17.63,10.98,0.42,0.42,4,bhs,400,2.50,50,0,7
2,transfer,1000,0,401.3,2.52,0.92,1.74,235.8,119.77,36.58,12.56,12.56,4,bhs,400,2.50,50,0,7
0,open,1000,0,400.6,2.27,1.02,1.68,249.8,116.68,34.51,14.270000000000001,14.270000000000001,4,bhs,400,2.50,50,0,3
1,query,1000,0,399.0,0.06,0.05,0.05,391.1,17.3,8.06,0.428,0.428,4,bhs,400,2.50,50,0,3
2,transfer,1000,0,401.3,2.54,0.92,1.74,236.2,137.99,39.83,14.65,14.65,4,bhs,400,2.50,50,0,3
0,open,1000,0,400.2,2.18,0.94,1.64,250.9,127.7,35.59,14.280000000000001,14.280000000000001,4,bhs,400,2.50,50,0,4
1,query,1000,0,400.0,0.06,0.05,0.05,391.8,17.01,8.36,0.42,0.42,4,bhs,400,2.50,50,0,4
2,transfer,1000,0,401.6,2.55,0.93,1.72,233.4,131.8,39.3,14.760000000000002,14.760000000000002,4,bhs,400,2.50,50,0,4
0,open,1000,0,401.3,4.27,0.74,1.91,155.5,105.56,27.35,12.829999999999998,12.829999999999998,4,bhs,400,2.5,50,0,10
1,query,1000,0,399.2,0.06,0.05,0.05,390.9,10.29,276.96,0.3597,0.3597,4,bhs,400,2.5,50,0,10
2,transfer,1000,0,401.3,2.29,0.9,1.56,222.4,114.79,28.38,12.51,12.51,4,bhs,400,2.5,50,0,10
0,open,1000,0,397.9,2.52,1.05,1.76,222.8,90.01,26.21,11.73,11.73,4,qbft,400,2.50,50,0,1
1,query,1000,0,398.6,0.07,0.05,0.05,390.2,16.85,267.84000000000003,0.629,0.629,4,qbft,400,2.50,50,0,1
2,transfer,1000,0,375.9,2.54,0.94,1.77,231.5,92.08,30.43,12.64,12.64,4,qbft,400,2.50,50,0,1
0,open,1000,0,400.3,2.3,1.08,1.71,251.4,88.71,23.53,11.260000000000002,11.260000000000002,4,qbft,400,2.5,50,0,9
1,query,1000,0,398.7,0.06,0.05,0.05,390.8,223.68,169.44,0.5690000000000001,0.5690000000000001,4,qbft,400,2.5,50,0,9
2,transfer,1000,0,400.5,2.44,1.1,1.77,227.6,109.09,26.86,11.86,11.86,4,qbft,400,2.5,50,0,9
0,open,1000,0,401.3,2.44,1.06,1.76,253.4,92.43,29.43,10.82,10.82,4,qbft,400,2.50,50,0,8
1,query,1000,0,399.4,0.07,0.05,0.05,391.1,15.92,269.28000000000003,0.668,0.668,4,qbft,400,2.50,50,0,8
2,transfer,1000,0,401.4,2.44,1.15,1.79,245.3,87.96,33.59,12.0,12.0,4,qbft,400,2.50,50,0,8
0,open,1000,0,392.3,2.43,1.12,1.79,229.7,82.41,24.07,10.899999999999999,10.899999999999999,4,qbft,400,2.50,50,0,5
1,query,1000,0,398.7,0.07,0.05,0.05,389.7,17.12,276.96,0.629,0.629,4,qbft,400,2.50,50,0,5
2,transfer,1000,0,400.6,2.57,0.9,1.81,237.4,90.31,30.21,12.29,12.29,4,qbft,400,2.50,50,0,5
0,open,1000,0,399.8,2.37,1.09,1.71,220.2,95.22,26.12,12.040000000000001,12.040000000000001,4,qbft,400,2.50,50,0,2
1,query,1000,0,397.0,0.08,0.05,0.05,388.8,15.97,264.96,0.636,0.636,4,qbft,400,2.50,50,0,2
2,transfer,1000,0,400.5,2.5,1.02,1.83,235.0,91.09,31.81,12.77,12.77,4,qbft,400,2.50,50,0,2
0,open,1000,0,398.6,2.38,1.08,1.72,222.8,90.16,25.27,12.790000000000001,12.790000000000001,4,qbft,400,2.50,50,0,6
1,query,1000,0,400.5,0.07,0.05,0.05,392.0,16.26,268.79999999999995,0.625,0.625,4,qbft,400,2.50,50,0,6
2,transfer,1000,0,401.3,2.37,0.99,1.7,228.9,101.31,30.33,13.71,13.71,4,qbft,400,2.50,50,0,6
0,open,1000,0,399.2,2.42,1.06,1.76,225.1,87.37,23.98,10.74,10.74,4,qbft,400,2.50,50,0,7
1,query,1000,0,399.5,0.07,0.05,0.05,391.2,17.73,268.79999999999995,0.611,0.611,4,qbft,400,2.50,50,0,7
2,transfer,1000,0,399.4,2.53,1.05,1.82,228.7,83.75,26.95,11.620000000000001,11.620000000000001,4,qbft,400,2.50,50,0,7
0,open,1000,0,400.8,2.47,1.06,1.85,230.8,88.38,26.02,13.67,13.67,4,qbft,400,2.50,50,0,3
1,query,1000,0,399.5,0.07,0.05,0.05,391.4,17.88,281.76,0.627,0.627,4,qbft,400,2.50,50,0,3
2,transfer,1000,0,401.4,2.52,1.01,1.82,232.1,95.49,32.27,14.06,14.06,4,qbft,400,2.50,50,0,3
0,open,1000,0,397.1,2.48,1.1,1.74,251.4,100.36,29.61,14.35,14.35,4,qbft,400,2.50,50,0,4
1,query,1000,0,397.1,0.07,0.05,0.05,388.7,17.66,276.96,0.659,0.659,4,qbft,400,2.50,50,0,4
2,transfer,1000,0,401.0,2.52,0.84,1.77,238.9,99.4,33.62,14.77,14.77,4,qbft,400,2.50,50,0,4
0,open,1000,0,400.3,2.34,1.15,1.7,257.3,84.41,22.71,11.3,11.3,4,qbft,400,2.5,50,0,10
1,query,1000,0,398.2,0.06,0.05,0.05,390.3,228.48,143.52,0.5750000000000001,0.5750000000000001,4,qbft,400,2.5,50,0,10
2,transfer,1000,0,400.3,2.35,1.03,1.77,229.1,104.54,27.46,12.01,12.01,4,qbft,400,2.5,50,0,10
0,open,1000,0,396.8,3.94,1.64,2.73,201.3,124.24,32.7,77.96000000000001,77.96000000000001,12,qbft,400,2.50,50,0,1
1,query,1000,0,398.2,0.11,0.05,0.06,390.2,31.35,18.1,7.797000000000001,7.797000000000001,12,qbft,400,2.50,50,0,1
2,transfer,1000,0,398.6,2.71,0.99,1.89,239.7,125.57,42.32,80.49000000000001,80.49000000000001,12,qbft,400,2.50,50,0,1
0,open,1000,0,392.5,2.73,1.17,1.82,221.0,178.16,43.55,91.00000000000001,91.00000000000001,12,qbft,400,2.5,50,0,9
1,query,1000,0,398.4,0.07,0.05,0.05,390.3,13.27,11.38,7.9609999999999985,7.9609999999999985,12,qbft,400,2.5,50,0,9
2,transfer,1000,0,398.1,2.88,0.99,1.86,229.1,159.13,41.76,94.61,94.61,12,qbft,400,2.5,50,0,9
0,open,1000,0,398.7,2.77,1.06,1.88,226.1,128.61,42.35,78.46000000000001,78.46000000000001,12,qbft,400,2.50,50,0,8
1,query,1000,0,396.2,0.08,0.05,0.06,387.4,35.31,17.53,7.867,7.867,12,qbft,400,2.50,50,0,8
2,transfer,1000,0,401.6,4.06,1.23,2.71,206.6,126.62,46.65,86.47999999999999,86.47999999999999,12,qbft,400,2.50,50,0,8
0,open,1000,0,393.7,3.61,1.01,2.0,234.8,125.81,41.4,80.6,80.6,12,qbft,400,2.50,50,0,5
1,query,1000,0,396.5,0.1,0.05,0.06,388.2,31.2,18.19,8.020000000000001,8.020000000000001,12,qbft,400,2.50,50,0,5
2,transfer,1000,0,400.2,2.88,1.22,1.98,242.0,132.73,43.16,85.81,85.81,12,qbft,400,2.50,50,0,5
0,open,1000,0,397.5,2.78,1.05,1.96,232.7,119.14,41.23,75.59,75.59,12,qbft,400,2.50,50,0,2
1,query,1000,0,398.2,0.09,0.05,0.06,390.2,29.48,18.11,10.053999999999998,10.053999999999998,12,qbft,400,2.50,50,0,2
2,transfer,1000,0,400.0,2.6,0.9,1.88,241.2,131.16,43.6,81.93,81.93,12,qbft,400,2.50,50,0,2
0,open,1000,0,398.2,3.26,0.9,1.98,237.3,130.06,43.21,77.63999999999999,77.63999999999999,12,qbft,400,2.50,50,0,6
1,query,1000,0,399.5,0.1,0.05,0.06,391.2,35.13,17.54,8.026,8.026,12,qbft,400,2.50,50,0,6
2,transfer,1000,0,398.1,2.8,1.13,1.92,241.1,131.83,41.72,83.52000000000001,83.52000000000001,12,qbft,400,2.50,50,0,6
0,open,1000,0,398.1,3.14,1.07,2.08,237.6,126.57,41.32,78.94,78.94,12,qbft,400,2.50,50,0,7
1,query,1000,0,396.8,0.08,0.05,0.06,388.0,37.38,18.69,8.008,8.008,12,qbft,400,2.50,50,0,7
2,transfer,1000,0,401.0,2.82,1.08,1.95,245.3,125.79,40.6,84.31,84.31,12,qbft,400,2.50,50,0,7
0,open,1000,0,396.5,2.78,1.2,1.98,238.4,132.04,38.43,78.5,78.5,12,qbft,400,2.50,50,0,3
1,query,1000,0,399.0,0.08,0.05,0.06,390.9,31.91,17.61,8.125,8.125,12,qbft,400,2.50,50,0,3
2,transfer,1000,0,400.0,2.86,0.92,1.85,253.0,132.39,40.29,82.8,82.8,12,qbft,400,2.50,50,0,3
0,open,1000,0,395.9,3.96,1.58,2.73,204.3,120.07,35.72,78.21000000000001,78.21000000000001,12,qbft,400,2.50,50,0,4
1,query,1000,0,399.5,0.08,0.05,0.06,389.9,31.88,18.45,7.478,7.478,12,qbft,400,2.50,50,0,4
2,transfer,1000,0,402.3,3.7,1.11,1.97,161.6,130.79,38.02,84.58,84.58,12,qbft,400,2.50,50,0,4
0,open,1000,0,391.4,4.89,1.15,3.21,157.1,154.09,41.96,103.58999999999999,103.58999999999999,12,qbft,400,2.5,50,0,10
1,query,1000,0,396.4,0.06,0.05,0.05,388.3,13.28,11.8,7.712000000000001,7.712000000000001,12,qbft,400,2.5,50,0,10
2,transfer,1000,0,400.6,2.78,1.06,1.85,233.8,172.27,45.11,91.01,91.01,12,qbft,400,2.5,50,0,10
0,open,1000,0,398.7,3.54,1.12,2.28,236.6,137.12,39.02,34.870000000000005,34.870000000000005,8,bhs,400,2.50,50,0,1
1,query,1000,0,401.3,0.06,0.05,0.05,393.1,22.47,13.06,1.018,1.018,8,bhs,400,2.50,50,0,1
2,transfer,1000,0,401.8,2.38,1.02,1.71,258.4,147.92,45.06,35.45,35.45,8,bhs,400,2.50,50,0,1
0,open,1000,0,397.5,2.98,0.82,1.69,237.2,152.46,34.44,34.980000000000004,34.980000000000004,8,bhs,400,2.5,50,0,9
1,query,1000,0,398.6,0.06,0.05,0.05,390.5,286.08,251.04000000000002,0.9191,0.9191,8,bhs,400,2.5,50,0,9
2,transfer,1000,0,401.1,2.81,0.85,1.74,229.6,168.24,40.88,35.68,35.68,8,bhs,400,2.5,50,0,9
0,open,1000,0,398.1,2.25,1.01,1.67,257.0,140.52,39.94,33.1,33.1,8,bhs,400,2.50,50,0,8
1,query,1000,0,398.9,0.06,0.05,0.05,390.8,23.47,11.96,1.034,1.034,8,bhs,400,2.50,50,0,8
2,transfer,1000,0,401.9,3.53,1.14,2.38,209.2,144.49,35.98,36.39,36.39,8,bhs,400,2.50,50,0,8
0,open,1000,0,397.3,2.45,1.09,1.7,265.6,143.74,42.5,32.59,32.59,8,bhs,400,2.50,50,0,5
1,query,1000,0,399.8,0.06,0.05,0.05,391.2,19.29,13.39,1.042,1.042,8,bhs,400,2.50,50,0,5
2,transfer,1000,0,401.4,3.34,1.25,2.35,216.9,140.64,36.32,35.69,35.69,8,bhs,400,2.50,50,0,5
0,open,1000,0,398.1,3.4,1.15,2.26,209.2,141.58,34.15,36.660000000000004,36.660000000000004,8,bhs,400,2.50,50,0,2
1,query,1000,0,397.9,0.07,0.05,0.05,389.9,28.41,12.45,1.038,1.038,8,bhs,400,2.50,50,0,2
2,transfer,1000,0,401.4,3.41,1.1,2.29,228.8,144.46,34.89,38.59,38.59,8,bhs,400,2.50,50,0,2
0,open,1000,0,401.6,2.66,0.95,1.72,258.3,138.13,41.2,35.83,35.83,8,bhs,400,2.50,50,0,6
1,query,1000,0,400.2,0.06,0.05,0.05,392.0,15.62,11.75,1.034,1.034,8,bhs,400,2.50,50,0,6
2,transfer,1000,0,401.9,3.57,1.16,2.45,208.7,146.96,37.98,39.27,39.27,8,bhs,400,2.50,50,0,6
0,open,1000,0,395.3,2.79,0.93,1.71,267.6,139.94,42.66,37.22,37.22,8,bhs,400,2.50,50,0,7
1,query,1000,0,397.0,0.06,0.05,0.05,389.0,19.64,286.56,1.01,1.01,8,bhs,400,2.50,50,0,7
2,transfer,1000,0,401.8,2.74,0.91,1.83,245.2,146.66,41.27,38.31,38.31,8,bhs,400,2.50,50,0,7
0,open,1000,0,399.4,2.31,1.04,1.66,260.9,136.49,39.82,33.42,33.42,8,bhs,400,2.50,50,0,3
1,query,1000,0,398.9,0.06,0.05,0.05,390.8,19.46,12.29,1.02,1.02,8,bhs,400,2.50,50,0,3
2,transfer,1000,0,401.0,3.48,1.25,2.41,218.0,139.52,36.59,36.56999999999999,36.56999999999999,8,bhs,400,2.50,50,0,3
0,open,1000,0,399.0,2.31,0.96,1.63,267.6,144.95,39.52,33.25,33.25,8,bhs,400,2.50,50,0,4
1,query,1000,0,396.5,0.06,0.05,0.05,388.5,18.63,287.04,1.01,1.01,8,bhs,400,2.50,50,0,4
2,transfer,1000,0,402.1,2.52,0.92,1.82,244.1,144.07,40.46,34.68,34.68,8,bhs,400,2.50,50,0,4
0,open,1000,0,398.6,3.19,0.93,1.85,272.3,154.78,38.08,35.57,35.57,8,bhs,400,2.5,50,0,10
1,query,1000,0,400.5,0.06,0.05,0.05,392.3,288.0,219.36,0.8461,0.8461,8,bhs,400,2.5,50,0,10
2,transfer,1000,0,401.0,2.63,0.86,1.77,237.4,170.81,38.88,36.010000000000005,36.010000000000005,8,bhs,400,2.5,50,0,10
0,open,1000,0,399.0,2.5,1.12,1.79,226.6,156.43,42.89,88.62000000000002,88.62000000000002,12,ibft,400,2.50,50,0,1
1,query,1000,0,400.6,0.07,0.05,0.05,392.5,18.43,12.72,10.898,10.898,12,ibft,400,2.50,50,0,1
2,transfer,1000,0,400.8,2.62,1.12,1.84,230.9,158.15,43.5,95.13,95.13,12,ibft,400,2.50,50,0,1
0,open,1000,0,400.0,5.34,1.07,2.38,158.5,179.06,42.28,105.55999999999997,105.55999999999997,12,ibft,400,2.5,50,0,9
1,query,1000,0,397.3,0.06,0.05,0.05,389.3,25.66,15.36,10.587,10.587,12,ibft,400,2.5,50,0,9
2,transfer,1000,0,401.6,5.81,1.06,2.47,151.5,170.58,38.94,110.55,110.55,12,ibft,400,2.5,50,0,9
0,open,1000,0,399.4,3.94,1.13,1.91,208.6,160.18,44.63,94.72,94.72,12,ibft,400,2.50,50,0,8
1,query,1000,0,401.1,0.07,0.05,0.05,393.1,19.12,13.37,11.041,11.041,12,ibft,400,2.50,50,0,8
2,transfer,1000,0,401.8,6.07,2.73,3.92,146.2,154.37,42.0,112.63999999999999,112.63999999999999,12,ibft,400,2.50,50,0,8
0,open,1000,0,398.6,2.9,1.13,1.83,222.2,163.45,42.17,92.97,92.97,12,ibft,400,2.50,50,0,5
1,query,1000,0,394.9,0.07,0.05,0.05,387.0,18.18,12.98,10.907999999999998,10.907999999999998,12,ibft,400,2.50,50,0,5
2,transfer,1000,0,400.2,3.75,0.87,1.95,232.9,154.51,44.25,98.3,98.3,12,ibft,400,2.50,50,0,5
0,open,1000,0,398.2,2.56,0.98,1.86,232.0,155.78,43.17,87.32,87.32,12,ibft,400,2.50,50,0,2
1,query,1000,0,399.4,0.06,0.05,0.05,391.2,18.6,13.11,11.070999999999998,11.070999999999998,12,ibft,400,2.50,50,0,2
2,transfer,1000,0,401.4,2.65,0.9,1.84,232.7,159.06,44.01,93.31,93.31,12,ibft,400,2.50,50,0,2
0,open,1000,0,399.5,2.53,1.17,1.81,225.7,155.74,41.22,85.24,85.24,12,ibft,400,2.50,50,0,6
1,query,1000,0,398.2,0.07,0.05,0.05,390.2,16.62,12.88,10.878,10.878,12,ibft,400,2.50,50,0,6
2,transfer,1000,0,401.9,2.71,1.11,1.91,230.9,162.53,44.59,92.19000000000001,92.19000000000001,12,ibft,400,2.50,50,0,6
0,open,1000,0,397.3,2.9,1.15,1.89,225.0,155.3,42.64,94.2,94.2,12,ibft,400,2.50,50,0,7
1,query,1000,0,400.3,0.07,0.05,0.05,392.2,18.32,13.2,11.115,11.115,12,ibft,400,2.50,50,0,7
2,transfer,1000,0,401.8,2.9,1.08,1.91,226.9,158.64,43.69,99.34,99.34,12,ibft,400,2.50,50,0,7
0,open,1000,0,397.3,2.47,1.12,1.8,251.3,157.98,46.89,86.47,86.47,12,ibft,400,2.50,50,0,3
1,query,1000,0,397.5,0.07,0.05,0.05,389.4,18.56,13.65,11.837,11.837,12,ibft,400,2.50,50,0,3
2,transfer,1000,0,402.3,2.46,1.16,1.85,243.2,159.54,46.36,93.36,93.36,12,ibft,400,2.50,50,0,3
0,open,1000,0,398.9,3.89,1.02,1.93,218.4,160.97,45.19,96.67,96.67,12,ibft,400,2.50,50,0,4
1,query,1000,0,400.0,0.07,0.05,0.05,391.7,17.9,12.96,11.24,11.24,12,ibft,400,2.50,50,0,4
2,transfer,1000,0,399.7,3.77,0.97,2.02,191.2,156.54,46.18,104.64,104.64,12,ibft,400,2.50,50,0,4
0,open,1000,0,399.7,2.71,1.03,1.76,226.3,181.89,45.21,93.50999999999999,93.50999999999999,12,ibft,400,2.5,50,0,10
1,query,1000,0,397.9,0.06,0.05,0.05,389.9,14.51,12.18,9.232,9.232,12,ibft,400,2.5,50,0,10
2,transfer,1000,0,401.0,2.54,1.05,1.83,233.8,186.11,47.24,94.99999999999997,94.99999999999997,12,ibft,400,2.5,50,0,10
